BSN;Name;PLZ;Adresse;Telefon;Fax;eMail;Internet;
03B07;Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen);10409;Mandelstr. 6-8;+49 30 42185413;+49 30 42185412;info@oszeos.de;https://www.oszeos.de
03B08;Staatliche Ballett- und Artistikschule Berlin;10409;Erich-Weinert-Str. 103;+49 30 4057790;+49 30 40577919;schulleitung@ballettschule-berlin.de;http://www.ballettschule-berlin.de
03B10;Max-Bill-Schule (OSZ Planen  Bauen  Gestalten);13086;Gustav-Adolf-Straße 66;+49 30 901892800;+49 30 901892801;03B10@03B10.schule.berlin.de;https://www.max-bill-schule.de
03G01;Schule am Hamburger Platz (Grundschule);13086;Gustav-Adolf-Str. 21;+49 30 9246762;+49 30 92091818;03G01@03G01.schule.berlin.de;https://www.schule-am-hamburger-platz.de
03G02;Heinrich-Roller-Grundschule;10405;Heinrich-Roller-Str. 18;+49 30 4425674;+49 30 44039188;03G02@03G02.schule.berlin.de;https://www.heinrich-roller-grundschule.de
03G03;Grundschule am Kollwitzplatz;10435;Knaackstr. 67;+49 30 44377100;+49 30 44377108;03G03@03G03.schule.berlin.de;https://gs-am-kollwitzplatz.de
03G04;Grundschule an der Marie;10405;Christburger Str. 7;+49 30 40301298;+49 30 24627804;Sekretariat@marie.schule.berlin.de ;http://www.schule-an-der-Marie.de
03G05;Homer-Grundschule;10407;Pasteurstr. 10/12;+49 30 4250575;+49 30 4250177;03G05@03G05.schule.berlin.de;http://www.homer-grundschule.de
03G06;Bötzow-Grundschule;10407;John-Schehr-Str. 38;+49 30 42851032;+49 30 42851034;info@boetzow-grundschule.de;http://www.boetzow-grundschule.de
03G08;Grundschule am Planetarium;10405;Ella-Kay-Str. 47;+49 30 4250874;+49 30 42081125;03G08@03G08.schule.berlin.de;http://www.gsap.de
03G09;Thomas-Mann-Grundschule;10437;Greifenhagener Str. 58;+49 30 4457761;+49 30 4455590;03G09@03G09.schule.berlin.de;https://thomas-mann-grundschule.de
03G10;Grundschule am Hohen Feld;13125;Bedeweg 1;+49 30 948006220;+49 30 948006233;sekretariat@gsahf.schule.berlin.de;http://grundschule-amhohenfeld.de
03G11;Schule am Falkplatz (Grundschule);10437;Gleimstr. 49;+49 30 443875010;+49 30 44387539;03G11@03G11.schule.berlin.de;https://www.schule-am-falkplatz.berlin
03G12;Paul-Lincke-Grundschule;10409;Pieskower Weg 39;+49 30 42850876;+49 30 42850877;03G12@03G12.schule.berlin.de;https://plg.berlin
03G13;Grundschule in Rosenthal;13158;Kastanienallee 59;+49 30 91699480;+49 30 91699481;Sekretariat@rosenthal.schule.berlin.de;https://www.grundschule-rosenthal.de
03G14;Bornholmer Grundschule;10439;Ibsenstr. 17;+49 30 4458763;+49 30 44719469;sekretariat@bornholmer.schule.berlin.de;https://bornholmer-grundschule.de
03G15;Schule am Senefelderplatz;10435;Schönhauser Allee 165;+49 30 4468900;+49 30 44689013;03G15@03G15.schule.berlin.de;http://www.schule-am-senefelderplatz.de
03G16;Grundschule am Teutoburger Platz;10119;Templiner Str. 1-3;+49 30 44358050;+49 30 44358051;03G16@03G16.schule.berlin.de;https://schule-am-teute.de
03G17;Grundschule am Weißen See;13088;Falkenberger Str. 31;+49 30 9269462;+49 30 34353387;03G17@03G17.schule.berlin.de;https://grundschuleamweissensee.de
03G18;Picasso-Grundschule;13088;Gounodstr. 71;+49 30 9606660;+49 30 96066621;03G18@03G18.schule.berlin.de;https://picasso-grundschule.de
03G20;Grundschule im Moselviertel;13088;Brodenbacher Weg 31;+49 30 9250976;+49 30 92375652;sekretariat@mosel.schule.berlin.de;https://www.moselschule.de
03G21;Grundschule unter den Bäumen;13129;Alt-Blankenburg 26;+49 30 4743325;+49 30 47487607;gudbaeumen@t-online.de;http://www.gudbaeumen.de
03G22;Grundschule am Wasserturm;13089;Tino-Schwierzina-Str. 66;+49 30 4720176;+49 30 47033360;schulleitung@grundschule-am-wasserturm.com;https://grundschule-am-wasserturm.com
03G23;Grundschule Alt-Karow;13125;Bahnhofstr. 32;+49 30 94794970;+49 30 94794975;03G23@03G23.schule.berlin.de;https://grundschule-alt-karow.de
03G24;Grundschule im Panketal;13125;Achillesstr. 31;+49 30 94794920;+49 30 9479492231;03G24@03G24.schule.berlin.de;http://www.grundschule-im-panketal.de
03G25;Carl-Humann-Grundschule;10439;Stahlheimer Str. 22;+49 30 4441580;+49 30 44719042;humann-grundschule@gmx.de;http://www.carl-humann-grundschule.de
03G26;Arnold-Zweig-Grundschule;13187;Wollankstr. 131;+49 30 49790970;+49 30 49790979;03G26@03G26.schule.berlin.de;https://www.arnold-zweig-grundschule.com
03G27;Elizabeth-Shaw-Grundschule;13187;Grunowstr. 17;+49 30 49301190;+49 30 49301199;03G27@03G27.schule.berlin.de;https://esg.berlin
03G28;Hasengrund-Schule (Grundschule);13156;Hermann-Hesse-Str. 48-52;+49 30 47402940;+49 30 47402941;sekretariat@hasengrund.schule.berlin.de;https://hasengrund.edupage.org
03G29;Grundschule Am Sandhaus;13125;Wiltbergstr. 37-39;+49 30 9490046;+49 30 9490036;sekretariat@sandhaus.schule.berlin.de;https://gs-am-sandhaus.de
03G32;Grundschule an den Buchen;13156;Wilhelm-Wolff-Str. 19;+49 30 91699460;+49 30 91699461;sekretariat-gsbuchen@gmx.de;http://www.gs-buchen.de
03G33;Jeanne-Barez-Schule (Grundschule);13127;Hauptstr. 66;+49 30 47498931;+49 30 47498938;sekretariat@jeaba.de;http://www.jeanne-barez-schule.de
03G34;Mendel-Grundschule;13187;Stiftsweg 3;+49 30 47607910;+49 30 47607911;03G34@03G34.schule.berlin.de;https://www.mendel-grundschule.de
03G35;Platanengrundschule;13159;Hauptstr. 20;+49 30 9131120;+49 30 47411973;platanengrundschule@gmx.de;https://www.platanengrundschule.de
03G36;Elisabeth-Christinen-Grundschule;13156;Buchholzer Str. 3;+49 30 40058920;+49 30 40058921;Sekretariat@03G36.schule.berlin.de;https://ecg.schule
03G37;Klecks-Grundschule;13187;Brixener Str. 40;+49 30 47901920;+49 30 47901921;schulleitung@klecks-grund.schule.berlin.de;https://klecksgrundschule.de
03G38;Grundschule im Blumenviertel;10407;Syringenplatz 30;+49 30 42850870;+49 30 42850872;03G38@03G38.schule.berlin.de;https://www.grundschule-im-blumenviertel.de
03G39;Grundschule Wolkenstein;13189;Thulestraße 73a ;+49 30 47901890;+49 30 47901891;sekretariat@wolkenstein.schule.berlin.de;https://gs-wolkenstein.de
03G40;Schule am Birkenhof;13127;Arnouxstr. 18;+49 30 474029100;+49 30 47411448;sekretariat@birkenhof.schule.berlin.de;http://www.schule-am-birkenhof.de
03G41;Trelleborg-Schule (Grundschule);13189;Eschengraben 40;+49 30 479018611;+49 30 479018618;trelleborg-schule@t-online.de;https://trelleborg-schule.de
03G43;Grundschule Wilhelmsruh;13158;Lessingstr. 44;+49 30 91645320;+49 30 91645328;sekretariat@grundschule-wilhelmsruh.de;http://www.grundschule-wilhelmsruh.de
03G44;Georg-Zacharias-Grundschule;13088;Sulzfelder Str. 15;+49 30 9269089;+49 30 9252784;03G44@03G44.schule.berlin.de;https://georgzacharias-gs.de
03G45;Grundschule im Hofgarten;10435;Danziger Str. 50;+49 30 40301657;+49 30 40301667;sekretariat@hofgarten.schule.berlin.de;http://www.grundschuleimhofgarten.de
03G46;Grundschule im Eliashof;10437;Senefelderstr. 6;+49 30 40504800;+49 30 40301889;sekretariat@03g46.schule.berlin.de;https://www.grundschule-im-eliashof.de
03G47;47. Schule (Grundschule);13187;Mendelstr. 54;+49 30 47607930;+49 30 47607931;03S09@03S09.schule.berlin.de;http://www.schuleanderstrauchwiese.de
03G48;Maria-Leo-Grundschule;10407;Conrad-Blenkle-Str. 20;+49 30 43770573;+49 30;03G48@03G48.schule.berlin.de;https://www.03g48.de
03G49;49. Schule (Grundschule);13086;Rennbahnstr. 46;+49 30 92091798;+49 30 92091934;03G49@03G49.schule.berlin.de;https://www.03g49.de
03G50;50. Schule (Grundschule);13125;Ernst-Ludwig-Heim-Str. 14;+49 30 206315660;+49 30;03G50@03G50.schule.berlin.de;https://www.03g50.de
03G51;51. Schule (Grundschule) zum 01.08.2025;13156;Lindenberger Str. 12;+49 30;+49 30;03G51@03G51.schule.berlin.de;
03K01;Kurt-Schwitters-Schule;10405;Greifswalder Str. 25;+49 30 42847841;+49 30 42847869;ksoberlin.cids@t-online.de;http://www.kurt-schwitters.schule
03K02;Kurt-Tucholsky-Schule (Integrierte Sekundarschule);13189;Neumannstr. 9-11;+49 30 4799000;+49 30 479900122;sekretariat1@kto-berlin.de;https://www.kto-berlin.de
03K03;Konrad-Duden-Schule (Integrierte Sekundarschule);13156;Rolandstr. 35;+49 30 4450959;+49 30 44738903;03K03@03K03.schule.berlin.de;https://www.isskd.de
03K04;Gustave-Eiffel-Schule;10409;Hanns-Eisler-Str. 78-80;+49 30 42809070;+49 30 4280907109;sekretariat@ges.schule.berlin.de;http://www.gustave-eiffel-schule.de/
03K05;Heinz-Brandt-Schule;13086;Langhansstr. 120;+49 30 9251208;+49 30 9253132;03K05@03K05.schule.berlin.de;https://heinz-brandt-schule.de
03K06;Reinhold-Burger-Schule;13187;Neue Schönholzer Str. 32;+49 30 49979940;+49 30 49979948;Sekretariat@03k06.schule.berlin.de;http://www.reinhold-burger-schule.de
03K07;Tesla-Schule (Gemeinschaftsschule);10407;Rudi-Arndt-Str. 18;+49 30 4212230;+49 30 4235995;sekretariat@tesla-schule.de;https://www.tesla-schule.de
03K08;Hagenbeck-Schule;13086;Gustav-Adolf-Str. 60;+49 30 96275050;+49 30 96275053;info@hagenbeck-schule.de;http://www.hagenbeck-schule.de
03K09;Janusz-Korczak-Schule (Integrierte Sekundarschule);13187;Dolomitenstr. 94;+49 30 47909940;+49 30 47909949;03K09@03K09.schule.berlin.de;https://jks-pankow.de
03K10;Hufeland-Schule (Integrierte Sekundarschule);13125;Walter-Friedrich-Str. 16-18;+49 30 94800610;+49 30 94800618;sekretariat@hufelandschule.berlin;https://www.hufelandschule.berlin
03K11;Wilhelm-von-Humboldt-Gemeinschaftsschule;10439;Erich-Weinert-Str. 70;+49 30 411983970;+49 30 411983979;sekretariat@wvh-gemeinschaftsschule.de;https://wvh-gemeinschaftsschule.de
03P03;Schulen Christburg Campus Prenzlauer Berg;10405;Christburger Str. 14;+49 30 4431237170;+49 30 4431237179;Sekretariat@Christburg-Campus.de;http://www.christburg-campus.de
03P08;Katholisches Schulzentrum Edith Stein;10405;Greifswalder Str. 18;+49 30 4243930;+49 30 42439326;sekretariat@kses.schulerzbistum.de ;https://schulzentrum-edithstein.de
03P10;Katholische Theresienschule (Gymnasium);13086;Behaimstr. 29;+49 30 9246425;+49 30 9246262;sekretariat@ksth.schulerzbistum.de;http://www.Theresienschule.de
03P11;Stephanus-Schule;13086;Albertinenstr. 20;+49 30 96249751;+49 30 96249758;katrin.leisterer@stephanus.org;http://www.stephanus-schule.de
03P12;Evangelische Schule Pankow (Grundschule);13187;Galenusstr. 60A;+49 30 47498940;+49 30 47498949;info@ev-schule-pankow.de;http://www.ev-schule-pankow.de
03P13;Freie Schule Pankow (Integrierte Sekundarschule);13156;Grabbeallee 66;+49 30 4733083;+49 30 47300129;info@freie-schule-pankow.de;https://www.freie-schule-pankow.de
03P14;Freie Grundschule Pfefferwerk;10439;Schönfließer Str. 7;+49 30 44383285;+49 30;grundschule@pfefferwerk.de;https://www.freie-grundschule.de
03P15;GPB-College gGmbH;10407;Storkower Str. 115A;+49 30 39048171;+49 30;pankow@gpb-college.de;https://www.gpb-college.de
03P18;dreieins-Grundschule Berlin-Pankow;13088;Bizetstr. 64;+49 30 92092220;+49 30 92092931;grundschule-pankow@dreieins.org;https://www.dreieins.org/pankow
03P20;SchuleEins (Gemeinschaftsschule);13187;Berliner Str.120-121;+49 30 475966930;+49 30 4759669320;sekretariat.speicher@schuleeins.de;https://pankowerfruechtchen.de/schuleeins
03P21;Freie Integrative Montessori Grundschule Pankow;13187;Hadlichstr. 2;+49 30 50019130;+49 30 500191929;montessori-schule-pankow@karuna-ev.de;http://www.montessori-pädagogik-pankow.de
03P22;Klax-Gemeinschaftsschule;13189;Neumannstr. 13A;+49 30 92109646;+49 30 34745169;sekretariat@klax-schule.de;https://klax.de/de/schule
03P23;Freie Naturschule im StadtGUT (Grundschule);13159;Hauptstr. 26;+49 30 40058302;+49 30;kontakt@freie-naturschule-stadtgut.de;http://www.freie-naturschule-stadtgut.de
03P24;Ting-Schule (Integrierte Sekundarschule);13088;Berliner Allee 128;+49 30 62922068;+49 30;ting@ting-schule.de;https://ting-schule.de
03P26;Lauder Beth-Zion Schule (Gemeinschaftsschule);10405;Rykestr. 53;+49 30 440131620;+49 30 440131629;sekretariat@team.lauderschule.de;https://lauderschule.de
03P27;Klax Berufsakademie;13086;Langhansstr. 74B;+49 30 6665470;+49 30 47796204;info@klax-ausbildung.de;https://klax.de/de/berufsakademie
03P28;Platanus Schule Berlin (Gemeinschaftsschule);13187;Berliner Str. 12;+49 30 49004880;+49 30 490048829;info@platanus-schule.de;https://www.platanus-schule.de
03P30;Freie Waldorfschule am Prenzlauer Berg;10409;Gürtelstr. 16;+49 30 42082010;+49 30 420820117;info@schulemachen.com;http://www.schulemachen.com
03P32;Montessori-Gemeinschaftsschule Berlin Buch;13125;Wiltbergstr. 90; Haus 23;+49 30 911464900;+49 30 911464909;info@karuna-mgbb.de;https://www.montessori-berlin-buch.de
03P33;Evangelische Schule Berlin Buch (Grundschule);13125;Wiltbergstr. 50;+49 30 31958200;+49 30 31958199;buero@ev-schule-buch.de;http://www.ev-schule-buch.de
03P36;WETEK - Fachschule für Sozialpädagogik;10119;Christinenstr. 18-19 ;+49 30 225015033;+49 30 44383369;fachschule@wetek.de;https://www.wetek.de
03P37;Berlin Bilingual School (Integrierte Sekundarschule);13189;Granitzstr. 38A;+49 30 44383248;+49 30;info@berlin-bilingual.de;https://www.berlin-bilingual-school.de
03P38;S.K.O.U.T. - Fachschule für Sozialpädagogik;10405;Marienburger Str. 18;+49 30 484947111;+49 30 484947123;info@s-k-o-u-t.de;http://www.s-k-o-u-t.de
03P39;Stephanus-Grundschule;13086;Parkstr. 22;+49 30 96249231;+49 30;mathilda.blasczyk@stephanus.org;https://www.stephanus.org
03P40;SAfS - Spektrum Akademie für Sozialpädagogik;13089;Tino-Schiwerzina-Str. 32;+49 30 24531905;+49 30;info@safs-berlin.de;https://www.spektrum-akademie.berlin/erzieher-ausbildung.html
03P42;Weiterdenker-Fachschule für Sozialpädagogik;10435;Danziger Str. 50;+49 30 868001030;+49 30;kontakt@ifbw.info;https://weiterdenker-fachschule.de/
03P43;Pfefferwerk - Fachschule für Sozialpädagogik;10119;Christinenstr. 18-19;+49 30 44383721;+49 30 44383100;info@pfefferwerk-akademie.de;https://pfefferwerk-akademie.de
03P44;St. Hildegard Akademie gGmbH;13158;Hertzstr. 67;+49 30 41206760;+49 30 412067615;info@hildegard-akademie-berlin.de;https://hildegard-akademie-berlin.de
03P45;PepperMont Freie Sekundarschule für ganzheitliches Lernen;10409;Greifswalder Str. 88;+49 30 44383962;+49 30 44383108;info@peppermont-pfefferwerk.de;https://www.pfefferwerk.de
03P46;Technische Jugendfreizeit- und Bildungsgesellschaft (tjfbg) gGmbH;10407;Storkower Straße 139B;+49 30 206089121;+49 30;info@ffap.de;https://www.tjfbg.de
03P47;Bilinguale Schule Phorms Berlin Prenzlauer Berg (Grundschule);10249;Hermann-Blankenstein-Straße 16;+49 30 318737521;+49 30 3187370501;berlin-prenzlauer-berg@phorms.de;https://neu-prenzlauer-berg.phorms.de
03P48;Freie Humanistische Grundschule;13156;Dietzgenstr. 49;+49 30 34975459;+49 30;mail@fhg-berlin.de;https://www.humanistisch.de/freie-humanistische-grundschule
03S03;Helene-Haeusler-Schule;10405;Mendelssohnstr. 10;+49 30 47377641;+49 30 47377640;sekretariat@helene-haeusler.schule.berlin.de;http://www.helene-haeusler-schule.de
03S06;Schule am Birkenhof;13127;Arnouxstr. 18;+49 30 474029100;+49 30 47411448;sekretariat@birkenhof.schule.berlin.de;http://www.schule-am-birkenhof.de
03S08;Panke-Schule;13187;Klaustaler Str. 21;+49 30 47607920;+49 30 47607921;kontakt@panke-schule.de;http://www.panke-schule.de
03S09;Schule an der Strauchwiese;13187;Mendelstr. 54;+49 30 47607930;+49 30 47607931;03S09@03S09.schule.berlin.de;http://www.schuleanderstrauchwiese.de
03S10;Marianne-Buggenhagen-Schule;13125;Ernst-Busch-Str. 29;+49 30 9487880;+49 30 94878827;info.mbs-berlin@t-online.de;https://www.buggenhagen-schule.de
03Y03;Käthe-Kollwitz-Gymnasium;10439;Dunckerstr. 65-66;+49 30 4447671;+49 30 4459794;sekretariat@kkos.net;https://www.kaethe-kollwitz-gymnasium.de
03Y04;Heinrich-Schliemann-Gymnasium;10439;Dunckerstr. 64;+49 30 4468950;+49 30 446895106;sekretariat@hsg-berlin.eu;http://www.hsg-berlin.de
03Y08;Carl-von-Ossietzky-Gymnasium;13187;Görschstr. 42-44;+49 30 49400390;+49 30 49400391;sekretariat@cvo.berlin;https://cvo.berlin
03Y10;Rosa-Luxemburg-Gymnasium;13189;Kissingenstr. 12;+49 30 91607730;+49 30 91607731;sekretariat@rlg.berlin;http://www.rlo-berlin.de
03Y13;Felix-Mendelssohn-Bartholdy-Gymnasium;10407;Pasteurstr. 7;+49 30 420827400;+49 30 420827404;sekretariat@fmbg.schule.berlin.de;http://www.fmbg-berlin.de
03Y14;Primo-Levi-Gymnasium;13086;Pistoriusstr. 133;+49 30 9290168111;+49 30 9290168110;sekretariat@plg-berlin.de;http://www.plg-berlin.de
03Y15;Max-Delbrück-Gymnasium;13156;Kuckhoffstr. 2;+49 30 47596720;+49 30 4759672110;sekretariat@max-delbrueck-gymnasium.de;https://max-delbrueck-gymnasium.de
03Y16;Robert-Havemann-Gymnasium;13125;Achillesstr. 79;+49 30 94878511;+49 30 94878519;03Y16@03Y16.schule.berlin.de;http://www.robert-havemann-gymnasium.de
03Y17;Inge-Deutschkron-Gymnasium;13158;Kopenhagener Str. 83-87;+49 30 405771260;+49 30 405771269;03Y17@03Y17.schule.berlin.de;https://www.gesp-berlin.de
04A04;Charlotte-Wolff-Kolleg;10627;Pestalozzistr. 40-41;+49 30 902928825;+49 30 902928858;Leitung@charlotte-wolff-kolleg.de;http://www.charlotte-wolff-kolleg.de
04A06;Peter-A.-Silbermann-Schule;10713;Blissestr. 22;+49 30 89745160;+49 30 89745169;info@abendgymnasium.de;https://abendgymnasium.de
04A08;Sportschule im Olympiapark - Poelchau-Schule;14053;Prinz-Friedrich-Karl-Weg 1;+49 30 30063300;+49 30 30063308;kontakt@sportschule-olympiapark-poelchau.de;https://www.sportschule-olympiapark.de
04B01;Loschmidt-Oberschule;10587;Loschmidtstr. 19;+49 30 34505810;+49 30 34505840;zentrale@loschmidt-oberschule.de;http://www.loschmidt-oberschule.de
04B02;Hans-Litten-Schule (OSZ Recht und Wirtschaft);14059;Danckelmannstr. 26-28;+49 30 901893200;+49 30 901893205;sekretariat@hans-litten-schule.de;https://www.hlsberlin.de
04B03;OSZ Kraftfahrzeugtechnik;10585;Gierkeplatz 1-3;+49 30 901893300;+49 30 901893305;info@osz-mobil.de;http://www.osz-kfz.de
04B04;Ruth-Cohn-Schule (OSZ Sozialwesen);10625;Bismarckstr. 20;+49 30 34506714;+49 30 34506740;04B04@osz-rcs.de;http://www.osz-ruth-cohn.de
04B05;Anna-Freud-Schule (OSZ Sozialwesen);13627;Halemweg 22;+49 30 901893501;+49 30 901893520;04B05@04B05.schule.berlin.de;https://www.anna-freud-osz.de
04B06;Leopold-Ullstein-Schule (OSZ Wirtschaft);10715;Prinzregentenstr. 32;+49 30 85758533;+49 30 85758550;info@osz-lus.de;https://www.leopold-ullstein-schule.de
04B07;OSZ Ästhetik und Technik;10625;Schillerstr. 120;+49 30 8649700;+49 30 86497051;info@osz-koerperpflege.de;https://www.osz-koerperpflege.de
04G01;Eichendorff-Grundschule;10625;Goethestr. 19;+49 30 437272270;+49 30 4372722729;sekretariat@eichendorff.schule.berlin.de;https://www.eichendorff-grundschule-berlin.de
04G02;Lietzensee-Grundschule;14057;Witzlebenstr. 34-35;+49 30 30830630;+49 30 308306363;sekretariat@lietzensee.schule.berlin.de;https://lietzensee-grundschule.berlin
04G04;Joan-Miró-Grundschule;10623;Bleibtreustr. 43;+49 30 887165910;+49 30 887165929;mail@joan-miro-grundschule.de;http://www.joan-miro-grundschule.de
04G05;Dietrich-Bonhoeffer-Grundschule;14050;Spandauer Damm 205-215;+49 30 303284510;+49 30 3032845129;Sekretariat@dibog.schule.berlin.de;
04G06;Wald-Grundschule;14055;Waldschulallee 83-93;+49 30 902926900;+49 30 902926917;sekretariat@wald-gs.schule.berlin.de;https://www.wald-grundschule.de
04G07;Ludwig-Cauer-Grundschule;10587;Cauerstr. 36-38;+49 30 902925700;+49 30 902925707;04G07@04G07.schule.berlin.de;http://www.cauerschule.de
04G08;Mierendorff-Grundschule;10589;Mierendorffstr. 20-24;+49 30 902927508;+49 30 902927550;04G08@04G08.schule.berlin.de;http://www.mierendorff-grundschule.de
04G09;Erwin-von-Witzleben-Grundschule;13627;Halemweg 34;+49 30 666290910;+49 30 666290929;schulleitung@erwin-von-witzleben.schule.berlin.de;https://www.erwinvonwitzleben-grundschule.de
04G11;Helmuth-James-von-Moltke-Grundschule;13627;Heckerdamm 221;+49 30 348068910;+49 30 3480689129;sekretariat@moltke.schule.berlin.de;http://www.moltke-grundschule.de
04G12;Schinkel-Grundschule;10585;Nithackstr. 8;+49 30 902924001;+49 30 902924040;sekretariat@schinkel.schule.berlin.de;http://www.schinkel-grundschule.de
04G13;Nehring-Grundschule;14059;Nehringstr. 9-10;+49 30 902924300;+49 30 902924343;sekretariat@nehring.schule.berlin.de;http://www.nehring-grundschule.de
04G14;Reinhold-Otto-Grundschule;14050;Leistikowstr. 7-8;+49 30 3641050120;+49 30 3641050124;04G14@04G14.schule.berlin.de;http://www.reinhold-otto.de
04G15;Charles-Dickens-Grundschule;14055;Dickensweg 15;+49 30 30328680;+49 30 303286819;sekretariat@charles-dickens.schule.berlin.de;http://www.charles-dickens-gs.de
04G17;Johann-Peter-Hebel-Grundschule;10719;Emser Str. 50;+49 30 860085210;+49 30 8600852129;sekretariat@hebelschule-berlin.de;http://www.hebelschule-berlin.de
04G18;Ernst-Habermann-Grundschule;10715;Prinzregentenstr. 33-34;+49 30 81462460;+49 30 814624629;schule@ernst-habermann.de;http://www.ernst-habermann.de
04G19;Grundschule am Rüdesheimer Platz;14197;Rüdesheimer Str. 24-30;+49 30 902917010;+49 30 902917033;Sekretariat@garp.schule.berlin.de;http://www.garp-schule.de
04G20;Katharina-Heinroth-Grundschule;10709;Münstersche Str. 15-17;+49 30 8904395111;+49 30 8904395129;sekretariat@katharina-heinroth-grundschule.de;http://katharina-heinroth-grundschule.de
04G21;Halensee-Grundschule;10711;Joachim-Friedrich-Str. 35-36;+49 30 8902860;+49 30 89028630;sekretariat@halensee.schule.berlin.de;https://www.halensee-grundschule.de
04G22;Grunewald-Grundschule;14193;Delbrückstr. 20A;+49 30 89049690;+49 30 890496919;sekretariat@grunewald.schule.berlin.de;http://www.grunewald-grundschule.de
04G23;Alt-Schmargendorf-Grundschule;14199;Reichenhaller Str. 8;+49 30 810567670;+49 30 8105676729;04G23@04G23.schule.berlin.de;https://www.alt-schmargendorf-grundschule.de
04G24;Carl-Orff-Grundschule;14199;Berkaer Str. 9-10;+49 30 902922809;+49 30 902922805;sekretariat@carl-orff-gs.de;http://www.carl-orff-gs.de
04G25;Cecilien-Schule (Grundschule);10717;Nikolsburger Platz 5;+49 30 8639050;+49 30 86390570;04G25@04G25.schule.berlin.de;http://www.cecilien-schule.de
04G26;Birger-Forell-Grundschule;10715;Koblenzer Str. 22-24;+49 30 8577180;+49 30 85771877;sekretariat@birger-forell.schule.berlin.de;http://www.birger-forell-grundschule.de
04G27;Judith-Kerr-Grundschule;14199;Friedrichshaller Str. 13;+49 30 8979940;+49 30 89799418;verwaltung@04G27.schule.berlin.de;http://www.judith-kerr-grundschule.de
04K02;Friedensburg-Schule;10623;Goethestr. 8-9;+49 30 902917804;+49 30 902917898;sekretariat@fosbe.de;https://www.fosberlin.eu
04K03;Robert-Jungk-Schule;10707;Sächsische Str. 58;+49 30 8639280;+49 30 863928299;schulleitung@r-j-o.de;http://www.Robert-Jungk-Oberschule.de
04K04;Nelson-Mandela-Schule;10717;Pfalzburger Str. 30;+49 30 86395370;+49 30 863953719;schulleitung@nelson-mandela-schule.net;https://www.nelson-mandela-schule.net
04K05;Paula-Fürst-Schule (Gemeinschaftsschule);10629;Sybelstr. 20-21;+49 30 902927220;+49 30 902927250;sekretariat@paula-fuerst.schule.berlin.de;https://www.paula-fuerst-gemeinschaftsschule.de
04K06;Schule am Schloss (Integrierte Sekundarschule);14059;Schloßstr. 55A;+49 30 902924110;+49 30 902924132;sekretariat@schuleamschloss.de;http://www.schuleamschloss.de
04K07;Integrierte Sekundarschule Wilmersdorf;14199;Kranzer Str. 3;+49 30 897845910;+49 30 8978459129;sekretariat@sekundarschule-wilmersdorf.schule.berlin.de;https://www.sekundarschule-wilmersdorf.de
04K08;Peter-Ustinov-Schule;14057;Kuno-Fischer-Str. 22-26;+49 30 303286610;+49 30 303286630;sekretariat@peter-ustinov-schule.de;https://peter-ustinov-schule.de
04K09;Otto-von-Guericke-Schule (Integrierte Sekundarschule);10709;Eisenzahnstr. 47-48;+49 30 860085310;+49 30 8600853129;kontakt@ovgos.de;http://www.ovgos.de
04K10;Wangari-Maathai-Internationale-Schule;10715;Babelsberger Str. 24;+49 30 85758945;+49 30 85758940;secretary@wangari-maathai-schule.de;http://wangari-maathai-schule.jimdofree.com
04P01;Katholische Schule Herz Jesu (Grundschule);14055;Insterburgallee 8-10;+49 30 33007010;+49 30 330070129;sekretariat@kshj.schulerzbistum.de;http://www.herz-jesu-schule.de
04P02;Schele-Schule (Gemeinschaftsschule);14052;Olympische Str. 23;+49 30 3044990;+49 30 98352334;buero@Schele-Schule.de;https://www.schele-schule.de
04P03;Heinz-Galinski-Schule (Grundschule);14055;Waldschulallee 73-75;+49 30 3011940;+49 30 30119444;kontakt@hgsberlin.de;http://www.hgsberlin.de
04P04;Katholische Schule Liebfrauen (Gymnasium);14050;Ahornallee 33;+49 30 30613013;+49 30 30613014;sekretariat@ksl.schulerzbistum.de;http://www.KSLiebfrauen.de
04P05;Evangelische Schule Charlottenburg (Integrierte Sekundarschule);10587;Guerickestr. 4-6;+49 30 343571610;+49 30 343571620;sekretariat@ev-schule-charlottenburg.de;https://www.ev-schule-charlottenburg.de
04P09;IFAG Institut für angewandte Gerontologie;10585;Haubachstr. 8;+49 30 3415034;+49 30 3482303;info@ifag-berlin.de;https://www.ifag-berlin.de
04P10;Katholische Schule Sankt Ludwig (Grundschule);10719;Düsseldorfer Str. 13;+49 30 8824867;+49 30 8824868;sekretariat@kssl.schulerzbistum.de;https://ludwig-gs.de
04P11;Evangelisches Gymnasium zum Grauen Kloster;14193;Salzbrunner Str. 41;+49 30 8254011;+49 30 8254012;sekretariat@graues-kloster.de;http://www.graues-kloster.de
04P12;Annie-Heuser-Schule;10709;Eisenzahnstr. 37;+49 30 86393061;86393063;schule@annie-heuser-schule.de;http://www.annie-heuser-schule.de
04P15;Freie Schule Charlottenburg;14052;Frankenallee 6;+49 30 89409930;+49 30 89060908;info@freie-schule-charlottenburg.de;http://www.freie-schule-charlottenburg.de
04P20;Rackow-Schulen Berlin;10623;Fasanenstr. 81;+49 30 31504243;+49 30 31504244;infopost@rackow-berlin.de;https://rackow-schulen.de/berlin
